1050,28,"[(1, 8), (4, 19), (8, 11), (9, 44), (10, 33), (14, 22), (15, 39), (16, 46), (17, 39), (18, 48), (20, 33), (23, 15), (31, 41), (35, 39), (40, 33), (43, 23), (46, 2), (14, 18), (40, 4), (40, 43), (40, 7), (40, 1), (40, 27), (40, 2), (46, 16), (46, 36), (46, 15), (46, 22)]",17,"[(40, 39), (10, 44), (9, 36), (46, 48), (31, 11), (18, 22), (20, 2), (15, 7), (17, 27), (35, 41), (4, 23), (23, 43), (43, 16), (16, 8), (8, 1), (14, 4), (1, 33)]"
1050,33,"[(1, 14), (4, 40), (8, 20), (9, 44), (10, 39), (14, 22), (15, 39), (16, 38), (17, 33), (18, 11), (20, 33), (23, 14), (31, 33), (35, 39), (40, 39), (43, 35), (46, 36), (14, 1), (14, 23), (14, 27), (40, 4), (40, 44), (40, 8), (40, 43), (40, 16), (40, 48), (40, 7), (40, 41), (40, 27), (40, 34), (46, 2), (46, 41), (46, 23)]",17,"[(40, 39), (17, 48), (31, 44), (9, 7), (10, 36), (46, 11), (18, 22), (20, 2), (15, 27), (35, 41), (4, 8), (8, 43), (43, 16), (16, 1), (1, 23), (14, 4), (23, 33)]"
1050,29,"[(1, 26), (4, 36), (8, 26), (9, 44), (10, 41), (14, 22), (15, 39), (16, 6), (17, 39), (18, 48), (20, 33), (23, 34), (31, 7), (35, 39), (40, 39), (43, 27), (46, 2), (14, 8), (31, 1), (31, 8), (31, 44), (31, 11), (31, 16), (31, 43), (31, 46), (46, 23), (46, 4), (46, 12), (46, 22)]",17,"[(31, 11), (18, 22), (14, 36), (46, 33), (20, 44), (9, 39), (15, 2), (17, 7), (35, 27), (40, 41), (1, 8), (8, 16), (16, 43), (43, 23), (23, 4), (10, 1), (4, 48)]"
1050,29,"[(1, 48), (4, 25), (8, 34), (9, 44), (10, 11), (14, 22), (15, 39), (16, 41), (17, 33), (18, 7), (20, 39), (23, 46), (31, 11), (35, 39), (40, 33), (43, 23), (46, 2), (14, 46), (31, 4), (31, 1), (31, 44), (31, 27), (31, 16), (31, 2), (46, 36), (46, 43), (46, 8), (46, 15), (46, 22)]",17,"[(31, 11), (18, 33), (17, 44), (40, 39), (10, 36), (46, 22), (9, 2), (15, 7), (20, 27), (35, 41), (4, 1), (1, 16), (16, 23), (23, 43), (43, 8), (14, 4), (8, 48)]"
1050,30,"[(1, 48), (4, 20), (8, 19), (9, 44), (10, 48), (14, 22), (15, 39), (16, 11), (17, 33), (18, 7), (20, 39), (23, 5), (31, 39), (35, 39), (40, 33), (43, 3), (46, 2), (14, 40), (40, 43), (40, 8), (40, 4), (40, 1), (40, 23), (40, 41), (40, 27), (40, 16), (40, 22), (46, 36), (46, 35), (43, 36)]",17,"[(40, 22), (14, 39), (17, 44), (9, 48), (31, 36), (46, 7), (10, 11), (15, 2), (20, 27), (35, 41), (43, 8), (8, 4), (4, 1), (1, 23), (23, 16), (18, 43), (16, 33)]"
1050,31,"[(1, 26), (4, 33), (8, 44), (9, 44), (10, 7), (14, 22), (15, 39), (16, 7), (17, 33), (18, 11), (20, 39), (23, 2), (31, 44), (35, 39), (40, 39), (43, 45), (46, 2), (14, 15), (40, 4), (40, 8), (40, 48), (40, 1), (40, 43), (40, 16), (40, 41), (40, 27), (40, 23), (46, 36), (46, 23), (46, 38), (46, 22)]",17,"[(40, 39), (17, 44), (9, 48), (31, 22), (14, 36), (46, 7), (10, 11), (15, 2), (20, 27), (35, 41), (4, 8), (8, 1), (1, 43), (43, 16), (16, 23), (18, 4), (23, 33)]"
800,30,"[(1, 48), (4, 35), (8, 4), (9, 44), (10, 41), (14, 22), (15, 39), (16, 17), (17, 39), (18, 48), (20, 33), (23, 38), (31, 41), (35, 39), (40, 39), (43, 37), (46, 2), (14, 23), (31, 23), (31, 1), (31, 7), (31, 44), (31, 11), (31, 27), (31, 16), (31, 43), (31, 8), (31, 34), (46, 36), (46, 22)]",17,"[(31, 22), (14, 11), (18, 36), (46, 33), (20, 44), (9, 39), (15, 2), (17, 7), (35, 27), (40, 41), (23, 1), (1, 16), (16, 4), (4, 43), (43, 8), (10, 23), (8, 48)]"
1050,31,"[(1, 13), (4, 38), (8, 3), (9, 44), (10, 33), (14, 22), (15, 39), (16, 27), (17, 39), (18, 48), (20, 33), (23, 19), (31, 48), (35, 39), (40, 39), (43, 42), (46, 36), (14, 43), (40, 43), (40, 8), (40, 23), (40, 7), (40, 41), (40, 11), (40, 1), (40, 16), (40, 4), (40, 14), (46, 2), (46, 29), (43, 36)]",17,"[(40, 22), (14, 39), (10, 44), (9, 36), (46, 11), (18, 48), (20, 2), (15, 7), (17, 27), (35, 41), (43, 8), (8, 23), (23, 1), (1, 16), (16, 4), (31, 43), (4, 33)]"
1050,31,"[(1, 36), (4, 2), (8, 12), (9, 44), (10, 41), (14, 22), (15, 39), (16, 12), (17, 39), (18, 11), (20, 39), (23, 12), (31, 7), (35, 39), (40, 39), (43, 17), (46, 36), (14, 27), (31, 48), (31, 33), (31, 44), (31, 43), (31, 27), (31, 8), (31, 16), (31, 23), (31, 36), (46, 1), (46, 4), (46, 38), (46, 22)]",17,"[(31, 36), (46, 44), (9, 33), (10, 39), (15, 11), (18, 22), (17, 2), (20, 7), (35, 27), (40, 41), (1, 4), (4, 43), (43, 8), (8, 16), (16, 23), (14, 1), (23, 48)]"
1050,32,"[(1, 12), (4, 5), (8, 1), (9, 44), (10, 39), (14, 22), (15, 39), (16, 45), (17, 33), (18, 11), (20, 33), (23, 28), (31, 39), (35, 39), (40, 39), (43, 42), (46, 36), (14, 46), (40, 43), (40, 44), (40, 48), (40, 16), (40, 7), (40, 4), (40, 23), (40, 41), (40, 27), (40, 8), (40, 36), (46, 2), (46, 13), (46, 22)]",17,"[(40, 39), (17, 44), (9, 7), (10, 48), (31, 36), (46, 22), (14, 11), (20, 2), (15, 27), (35, 41), (43, 16), (16, 4), (4, 23), (23, 1), (1, 8), (18, 43), (8, 33)]"
1050,30,"[(1, 49), (4, 44), (8, 42), (9, 44), (10, 41), (14, 22), (15, 39), (16, 11), (17, 39), (18, 7), (20, 39), (23, 18), (31, 33), (35, 39), (40, 44), (43, 45), (46, 36), (14, 34), (40, 8), (40, 4), (40, 48), (40, 43), (40, 1), (40, 23), (40, 27), (40, 16), (40, 34), (46, 2), (46, 49), (46, 22)]",17,"[(40, 48), (31, 44), (9, 39), (15, 36), (46, 11), (18, 22), (14, 7), (17, 2), (20, 27), (35, 41), (8, 4), (4, 43), (43, 1), (1, 23), (23, 16), (10, 8), (16, 33)]"
1050,33,"[(1, 29), (4, 24), (8, 13), (9, 44), (10, 33), (14, 22), (15, 39), (16, 14), (17, 33), (18, 33), (20, 39), (23, 20), (31, 44), (35, 39), (40, 33), (43, 46), (46, 2), (14, 16), (14, 43), (40, 11), (40, 27), (40, 8), (40, 23), (40, 4), (40, 48), (40, 7), (40, 1), (40, 41), (40, 46), (46, 36), (46, 43), (46, 20), (46, 22)]",17,"[(40, 39), (10, 11), (18, 44), (9, 48), (31, 36), (46, 22), (17, 2), (15, 7), (20, 27), (35, 41), (8, 23), (23, 4), (4, 43), (43, 1), (1, 16), (14, 8), (16, 33)]"
1050,30,"[(1, 11), (4, 7), (8, 26), (9, 44), (10, 41), (14, 22), (15, 39), (16, 34), (17, 39), (18, 39), (20, 33), (23, 19), (31, 11), (35, 39), (40, 33), (43, 6), (46, 36), (14, 44), (40, 23), (40, 27), (40, 43), (40, 1), (40, 48), (40, 4), (40, 8), (40, 34), (46, 2), (46, 16), (46, 44), (46, 22)]",17,"[(40, 39), (20, 44), (9, 22), (14, 36), (46, 11), (18, 48), (31, 7), (15, 2), (17, 27), (35, 41), (23, 16), (16, 43), (43, 1), (1, 4), (4, 8), (10, 23), (8, 33)]"
1050,29,"[(1, 24), (4, 20), (8, 16), (9, 44), (10, 11), (14, 22), (15, 39), (16, 29), (17, 33), (18, 7), (20, 39), (23, 44), (31, 41), (35, 39), (40, 33), (43, 30), (46, 36), (14, 11), (31, 48), (31, 23), (31, 27), (31, 43), (31, 8), (31, 1), (31, 4), (31, 22), (46, 2), (46, 40), (43, 36)]",17,"[(31, 11), (18, 33), (17, 44), (40, 36), (46, 39), (10, 22), (9, 2), (15, 7), (20, 27), (35, 41), (23, 16), (16, 43), (43, 8), (8, 1), (1, 4), (14, 23), (4, 48)]"
1050,33,"[(1, 36), (4, 45), (8, 15), (9, 44), (10, 33), (14, 22), (15, 39), (16, 25), (17, 33), (18, 33), (20, 33), (23, 49), (31, 44), (35, 39), (40, 44), (43, 44), (46, 36), (14, 30), (40, 43), (40, 11), (40, 27), (40, 8), (40, 16), (40, 48), (40, 4), (40, 7), (40, 23), (40, 41), (40, 2), (46, 2), (46, 1), (46, 4), (46, 22)]",17,"[(40, 39), (10, 11), (18, 44), (9, 48), (31, 22), (14, 36), (17, 2), (20, 7), (15, 27), (35, 41), (43, 8), (8, 16), (16, 4), (4, 1), (1, 23), (46, 43), (23, 33)]"
1050,29,"[(1, 4), (4, 40), (8, 48), (9, 44), (10, 11), (14, 22), (15, 39), (16, 20), (17, 33), (18, 48), (20, 33), (23, 15), (31, 7), (35, 39), (40, 44), (43, 25), (46, 36), (14, 30), (31, 43), (31, 8), (31, 27), (31, 41), (31, 16), (31, 1), (31, 23), (31, 36), (46, 2), (46, 15), (46, 22)]",17,"[(31, 11), (18, 33), (17, 39), (20, 44), (9, 7), (10, 22), (14, 36), (40, 2), (15, 27), (35, 41), (43, 8), (8, 16), (16, 4), (4, 1), (1, 23), (46, 43), (23, 48)]"
1050,29,"[(1, 48), (4, 8), (8, 33), (9, 44), (10, 41), (14, 22), (15, 39), (16, 22), (17, 39), (18, 27), (20, 39), (23, 0), (31, 11), (35, 39), (40, 39), (43, 31), (46, 36), (14, 16), (14, 7), (18, 43), (18, 44), (18, 23), (18, 1), (18, 7), (18, 4), (18, 36), (46, 2), (46, 21), (46, 22)]",17,"[(18, 48), (31, 36), (46, 39), (15, 33), (17, 44), (40, 7), (10, 22), (20, 2), (35, 27), (9, 41), (43, 23), (23, 8), (8, 1), (1, 4), (4, 16), (14, 43), (16, 11)]"
1050,30,"[(1, 47), (4, 28), (8, 41), (9, 44), (10, 48), (14, 22), (15, 39), (16, 6), (17, 33), (18, 48), (20, 33), (23, 39), (31, 11), (35, 39), (40, 44), (43, 15), (46, 2), (14, 15), (31, 7), (31, 16), (31, 27), (31, 4), (31, 1), (31, 8), (31, 23), (31, 43), (31, 14), (46, 36), (46, 3), (43, 36)]",17,"[(31, 33), (10, 11), (18, 36), (46, 39), (17, 44), (9, 22), (20, 2), (40, 7), (15, 27), (35, 41), (16, 4), (4, 1), (1, 43), (43, 8), (8, 23), (14, 16), (23, 48)]"
1050,31,"[(1, 24), (4, 47), (8, 41), (9, 44), (10, 7), (14, 22), (15, 39), (16, 31), (17, 39), (18, 33), (20, 33), (23, 43), (31, 39), (35, 39), (40, 39), (43, 49), (46, 2), (14, 9), (40, 4), (40, 44), (40, 11), (40, 27), (40, 16), (40, 1), (40, 48), (40, 8), (40, 23), (40, 36), (46, 36), (46, 10), (46, 22)]",17,"[(40, 11), (18, 39), (20, 44), (9, 22), (14, 48), (31, 36), (46, 7), (15, 2), (17, 27), (35, 41), (4, 16), (16, 1), (1, 8), (8, 43), (43, 23), (10, 4), (23, 33)]"
1050,30,"[(1, 35), (4, 14), (8, 48), (9, 44), (10, 11), (14, 22), (15, 39), (16, 5), (17, 39), (18, 44), (20, 33), (23, 46), (31, 44), (35, 39), (40, 39), (43, 8), (46, 36), (14, 4), (14, 26), (40, 27), (40, 1), (40, 16), (40, 41), (40, 7), (40, 43), (40, 23), (46, 23), (46, 2), (46, 45), (46, 22)]",17,"[(40, 39), (20, 44), (9, 11), (18, 48), (31, 7), (10, 22), (14, 36), (15, 2), (17, 27), (35, 41), (1, 16), (16, 8), (8, 4), (4, 23), (23, 43), (46, 1), (43, 33)]"
1050,32,"[(1, 35), (4, 31), (8, 32), (9, 44), (10, 39), (14, 22), (15, 39), (16, 5), (17, 33), (18, 11), (20, 39), (23, 11), (31, 44), (35, 39), (40, 39), (43, 6), (46, 2), (14, 6), (40, 4), (40, 1), (40, 48), (40, 8), (40, 7), (40, 16), (40, 41), (40, 23), (40, 27), (40, 43), (40, 36), (46, 36), (46, 11), (46, 22)]",17,"[(40, 39), (17, 44), (9, 48), (31, 7), (10, 11), (18, 36), (46, 22), (15, 2), (20, 27), (35, 41), (4, 1), (1, 8), (8, 16), (16, 23), (23, 43), (14, 4), (43, 33)]"
1050,29,"[(1, 26), (4, 45), (8, 25), (9, 44), (10, 33), (14, 22), (15, 39), (16, 11), (17, 33), (18, 48), (20, 33), (23, 27), (31, 41), (35, 39), (40, 39), (43, 4), (46, 2), (14, 29), (40, 44), (40, 8), (40, 1), (40, 7), (40, 16), (40, 23), (40, 43), (40, 46), (46, 36), (46, 7), (46, 22)]",17,"[(40, 39), (10, 44), (9, 36), (46, 22), (14, 48), (31, 11), (17, 2), (20, 7), (15, 27), (35, 41), (8, 1), (1, 16), (16, 23), (23, 4), (4, 43), (18, 8), (43, 33)]"
1050,31,"[(1, 46), (4, 20), (8, 25), (9, 44), (10, 48), (14, 22), (15, 39), (16, 46), (17, 39), (18, 41), (20, 33), (23, 41), (31, 39), (35, 39), (40, 44), (43, 45), (46, 36), (14, 32), (40, 4), (40, 8), (40, 43), (40, 7), (40, 11), (40, 23), (40, 27), (40, 46), (46, 1), (46, 16), (46, 2), (46, 17), (46, 22)]",17,"[(40, 39), (20, 44), (9, 48), (31, 36), (46, 7), (10, 22), (14, 11), (15, 2), (17, 27), (35, 41), (4, 1), (1, 16), (16, 8), (8, 43), (43, 23), (18, 4), (23, 33)]"
1050,28,"[(1, 3), (4, 23), (8, 7), (9, 44), (10, 48), (14, 22), (15, 39), (16, 12), (17, 39), (18, 27), (20, 33), (23, 5), (31, 11), (35, 39), (40, 44), (43, 38), (46, 36), (14, 42), (18, 16), (18, 4), (18, 1), (18, 41), (18, 43), (18, 8), (18, 14), (46, 2), (46, 43), (43, 36)]",17,"[(18, 48), (31, 22), (14, 33), (20, 39), (15, 44), (9, 7), (10, 36), (17, 2), (35, 27), (40, 41), (16, 23), (23, 4), (4, 1), (1, 43), (43, 8), (46, 16), (8, 11)]"
1050,30,"[(1, 35), (4, 44), (8, 27), (9, 44), (10, 7), (14, 22), (15, 39), (16, 22), (17, 39), (18, 11), (20, 39), (23, 30), (31, 7), (35, 39), (40, 44), (43, 1), (46, 2), (14, 16), (14, 45), (31, 48), (31, 33), (31, 4), (31, 41), (31, 23), (31, 43), (31, 8), (31, 22), (46, 36), (46, 11), (43, 36)]",17,"[(31, 22), (14, 33), (10, 44), (9, 39), (40, 11), (18, 36), (15, 2), (17, 7), (20, 27), (35, 41), (16, 4), (4, 23), (23, 1), (1, 43), (43, 8), (46, 16), (8, 48)]"
1050,30,"[(1, 6), (4, 13), (8, 23), (9, 44), (10, 48), (14, 22), (15, 39), (16, 47), (17, 39), (18, 39), (20, 33), (23, 42), (31, 41), (35, 39), (40, 44), (43, 28), (46, 2), (14, 33), (40, 16), (40, 8), (40, 1), (40, 11), (40, 27), (40, 43), (40, 7), (40, 4), (40, 34), (46, 36), (46, 10), (46, 22)]",17,"[(40, 22), (14, 39), (20, 44), (9, 11), (18, 36), (46, 48), (31, 7), (15, 2), (17, 27), (35, 41), (23, 16), (16, 8), (8, 1), (1, 43), (43, 4), (10, 23), (4, 33)]"
1050,29,"[(1, 8), (4, 32), (8, 43), (9, 44), (10, 39), (14, 22), (15, 39), (16, 4), (17, 33), (18, 44), (20, 33), (23, 35), (31, 41), (35, 39), (40, 44), (43, 32), (46, 36), (14, 39), (40, 11), (40, 27), (40, 23), (40, 16), (40, 48), (40, 1), (40, 7), (40, 36), (46, 2), (46, 40), (46, 22)]",17,"[(40, 36), (46, 39), (17, 44), (9, 11), (18, 7), (10, 22), (14, 48), (20, 2), (15, 27), (35, 41), (23, 4), (4, 43), (43, 16), (16, 8), (8, 1), (31, 23), (1, 33)]"
1050,32,"[(1, 7), (4, 41), (8, 7), (9, 44), (10, 39), (14, 22), (15, 39), (16, 10), (17, 33), (18, 39), (20, 39), (23, 15), (31, 33), (35, 39), (40, 33), (43, 10), (46, 2), (14, 39), (40, 44), (40, 16), (40, 43), (40, 23), (40, 48), (40, 11), (40, 27), (40, 1), (40, 8), (40, 4), (40, 36), (46, 36), (46, 49), (46, 22)]",17,"[(40, 39), (17, 48), (31, 44), (9, 7), (10, 22), (14, 11), (18, 36), (15, 2), (20, 27), (35, 41), (16, 43), (43, 23), (23, 1), (1, 8), (8, 4), (46, 16), (4, 33)]"
1050,29,"[(1, 48), (4, 34), (8, 1), (9, 44), (10, 41), (14, 22), (15, 39), (16, 13), (17, 39), (18, 7), (20, 33), (23, 37), (31, 41), (35, 39), (40, 44), (43, 24), (46, 2), (14, 42), (31, 16), (31, 8), (31, 11), (31, 27), (31, 43), (31, 23), (31, 4), (46, 36), (46, 4), (46, 5), (46, 22)]",17,"[(31, 22), (14, 36), (46, 11), (18, 33), (20, 44), (9, 39), (40, 7), (15, 2), (17, 27), (35, 41), (16, 1), (1, 8), (8, 4), (4, 43), (43, 23), (10, 16), (23, 48)]"
1050,31,"[(1, 39), (4, 9), (8, 24), (9, 44), (10, 33), (14, 22), (15, 39), (16, 3), (17, 39), (18, 27), (20, 39), (23, 36), (31, 7), (35, 39), (40, 33), (43, 36), (46, 36), (14, 9), (18, 11), (18, 8), (18, 16), (18, 41), (18, 48), (18, 1), (18, 4), (18, 14), (46, 2), (46, 23), (46, 43), (46, 26), (40, 43)]",17,"[(18, 33), (10, 44), (40, 39), (15, 22), (14, 48), (31, 36), (17, 2), (20, 7), (35, 27), (9, 41), (8, 16), (16, 1), (1, 4), (4, 23), (23, 43), (46, 8), (43, 11)]"
